,Cód. Cliente,Dt. Operação,Cód. Corretora,Cód. Título,Chave,Quantidade,Valor Líquido,Preço,Preço Var
0,Cliente 22,2023-11-09,PACC,KEPL3,34971A,2500,-27568.2,11.028677083333333,4.97918836805288e-05
0,Cliente 22,2023-11-09,PACC,KEPL3,34972A,1400,-14688.576167105752,10.559117744734168,0.18692953848982763
0,Cliente 22,2023-11-09,PACC,MDNE3,37926A,8600,-94309.39,10.963527954545455,0.0007517560586777082
563779,Cliente 22,2023-11-09,PACC,MDNE3,37927A,300,-3377.094991963333,11.256983306544443,
0,Cliente 22,2023-11-10,PACC,BBDC3,4335A,4000,-59882.768054699016,14.820363826806021,2.1400472638577885
0,Cliente 22,2023-11-10,PACC,BBDC3,4336A,6100,-88705.4528535755,14.57535811592246,1.3539812288982311
0,Cliente 22,2023-11-13,PACC,BBDC3,4337A,900,-11600.001509310001,14.081938376050001,4.705812622922471
0,Cliente 22,2023-11-13,PACC,BBDC3,4338A,3100,-46772.231300310006,15.024616103400001,0.5228103734864803
0,Cliente 22,2023-11-14,PACC,AMBP3,15332A,3800,-64931.12595965301,16.8141591230112,2.265171462710989
0,Cliente 22,2023-11-14,PACC,AMBP3,15333A,1100,-19125.4032176252,17.264255166127,3.6300322811949526
0,Cliente 22,2023-11-14,PACC,BBDC4,34973A,3400,-53419.01060113174,15.883609355033476,1.5901942102506632
0,Cliente 22,2023-11-14,PACC,BBDC4,34974A,16300,-253323.66141894105,15.679906491073918,1.695906118402321
0,Cliente 22,2023-11-14,PACC,MGLU3,37928A,400,-651.52075578,1.62496057251,0.00011804572666824806
564005,Cliente 22,2023-11-14,PACC,MGLU3,37929A,500,-981.96243168,1.96392486336,
564002,Cliente 22,2023-11-14,PACC,MGLU3,37930A,800,-1198.4542077439999,1.4980677596799998,
564015,Cliente 22,2023-11-14,PACC,MGLU3,37931A,100,-154.55389705599998,1.5455389705599998,
0,Cliente 22,2023-11-16,PACC,BBDC3,4340A,1900,-28391.6928838725,14.55750436824375,1.840650125829227
564086,Cliente 22,2023-11-16,PACC,BEEF3,10540A,100,-669.2927020650001,6.692927020650001,
0,Cliente 22,2023-11-16,PACC,BEEF3,10541A,1800,-14374.797918975002,7.986123733950001,0.831344309063395
0,Cliente 22,2023-11-16,PACC,GOAU4,7613A,400,-4921.292918037701,12.59250852509885,0.6694458979653812
0,Cliente 22,2023-11-16,PACC,GOAU4,7614A,8200,-109284.26046290898,13.329207157241077,1.1786211260415165
0,Cliente 22,2023-11-16,PACC,ITUB4,37932A,1500,-53817.15030352272,34.881129970136364,8.010519000878524
0,Cliente 22,2023-11-16,PACC,ITUB4,37933A,2800,-89544.28723303182,32.826261556036364,12.892131686315583
0,Cliente 22,2023-11-16,PACC,LWSA3,10542A,3700,-24493.701609910237,6.640646730273048,0.4482476994427754
0,Cliente 22,2023-11-16,PACC,LWSA3,10543A,14300,-98386.9021076122,6.811654568297732,0.3969296606417902
564252,Cliente 22,2023-11-16,PACC,PETR4,15335A,100,-4412.632066900001,44.126320669,
0,Cliente 22,2023-11-16,PACC,SEQL3,33912A,7400,-4035.1026337957405,0.5457069961348251,0.001308897235149567
0,Cliente 22,2023-11-16,PACC,SEQL3,33913A,9700,-5549.131061248889,0.5792354248660714,0.0013720402019088264
564321,Cliente 22,2023-11-16,PACC,VALE3,935A,200,-15947.595176172976,79.73797588086488,
564321,Cliente 22,2023-11-16,PACC,VALE3,936A,200,-15947.595176172976,79.73797588086488,
564322,Cliente 22,2023-11-16,PACC,VALE3,937A,400,-33331.5466380973,83.32886659524326,
0,Cliente 22,2023-11-16,PACC,VALE3,938A,2700,-220234.65495942056,80.37164983030117,58.36141628364408
0,Cliente 22,2023-11-17,PACC,BBDC4,34975A,2700,-44156.10595344692,16.522378049505477,0.4394684177610417
0,Cliente 22,2023-11-17,PACC,BBDC4,34976A,10500,-172965.73285164722,16.322742137366337,1.749372896723849
0,Cliente 22,2023-11-17,PACC,STBP3,22863A,11400,-101657.57063384558,9.03418401211188,0.6873920081656912
0,Cliente 22,2023-11-17,PACC,STBP3,22864A,1600,-13893.010397192369,8.811154449640968,0.2718988207618894
564453,Cliente 22,2023-11-17,PACC,VALE3,939A,400,-32693.521563799997,81.7338039095,
564454,Cliente 22,2023-11-17,PACC,VALE3,940A,500,-42807.317530325,85.61463506065,
564507,Cliente 22,2023-11-20,PACC,B3SA3,408A,100,-1405.19772901,14.0519772901,
0,Cliente 22,2023-11-20,PACC,B3SA3,409A,1300,-17981.8575813,13.976642857866667,0.5405570737595109
564533,Cliente 22,2023-11-20,PACC,BOVA11,37313A,200,-28229.715008651852,141.14857504325926,
564533,Cliente 22,2023-11-20,PACC,BOVA11,37316A,200,-28229.715008651852,141.14857504325926,
0,Cliente 22,2023-11-20,PACC,CBAV3,941A,1500,-6176.736770458334,4.125347209870833,0.025465931369150163
0,Cliente 22,2023-11-20,PACC,CBAV3,942A,800,-3507.2522503608334,4.320552893445834,0.12908247780497784
564614,Cliente 22,2023-11-20,PACC,COGN3,5895A,200,-606.1508964316666,3.030754482158333,
0,Cliente 22,2023-11-20,PACC,COGN3,5896A,3300,-10622.043730888332,3.188970165713095,0.029198917230776028
564671,Cliente 22,2023-11-20,PACC,CYRE3,37934A,100,-2519.3245317214282,25.193245317214284,
564669,Cliente 22,2023-11-20,PACC,CYRE3,37935A,500,-10891.792356064287,21.783584712128572,
0,Cliente 22,2023-11-20,PACC,JBSS3,7615A,500,-11990.6077095525,24.070394838875,4.298557085920442
564702,Cliente 22,2023-11-20,PACC,JBSS3,7616A,200,-4742.180019615,23.710900098074998,
0,Cliente 22,2023-11-20,PACC,LREN3,34820A,1200,-18920.25881300625,15.24181551003125,2.9772838942064292
564752,Cliente 22,2023-11-20,PACC,LREN3,34821A,300,-5064.649465640625,16.88216488546875,
0,Cliente 22,2023-11-20,PACC,MGLU3,37936A,2300,-5292.688118972222,2.4002598268,0.07611717201717491
0,Cliente 22,2023-11-20,PACC,MGLU3,37937A,2100,-5365.842740353333,2.5509427589555553,0.019507659437592445
0,Cliente 22,2023-11-20,PACC,SOMA3,6563A,3500,-24466.333485057996,7.046854716970221,0.20888040491420115
0,Cliente 22,2023-11-20,PACC,SOMA3,6564A,1400,-9642.8079129156,6.916773150899999,0.24373043178976533
0,Cliente 22,2023-11-21,PACC,BHIA3,24464A,9700,-6428.939133781121,0.6610795583046734,0.002976639585650646
0,Cliente 22,2023-11-21,PACC,BHIA3,24465A,7300,-4970.052669974742,0.6765607323131281,0.0024308731478328532
0,Cliente 22,2023-11-21,PACC,EZTC3,5898A,400,-6971.059240879999,17.2727078468,0.192051861947337
564930,Cliente 22,2023-11-21,PACC,PETR4,15336A,100,-3703.62102726,37.0362102726,
0,Cliente 22,2023-11-21,PACC,PETR4,15337A,1300,-51037.20351298801,39.244825504080005,0.007963520934315398
564964,Cliente 22,2023-11-22,PACC,BPAC11,4341A,300,-12167.489197650002,40.55829732550001,
564968,Cliente 22,2023-11-22,PACC,BPAC11,4342A,200,-6919.1642538,34.595821269,
565030,Cliente 22,2023-11-22,PACC,CYRE3,37940A,200,-4121.38,20.6069,
565032,Cliente 22,2023-11-22,PACC,CYRE3,37941A,500,-11523.518131200002,23.047036262400006,
565081,Cliente 22,2023-11-22,PACC,JHSF3,3807A,100,-524.803657014,5.24803657014,
0,Cliente 22,2023-11-22,PACC,JHSF3,3808A,4800,-22945.055336714002,4.834878867052222,0.16643184669833525
0,Cliente 22,2023-11-22,PACC,LREN3,34822A,900,-14586.490159228462,16.563293527942307,0.4191983464475372
565136,Cliente 22,2023-11-22,PACC,LREN3,34823A,300,-4075.6312082100003,13.5854373607,
0,Cliente 22,2023-11-22,PACC,MGLU3,37938A,1500,-3611.434954462128,2.4080477875446813,8.108421754853883e-05
0,Cliente 22,2023-11-22,PACC,MGLU3,37939A,3100,-6777.827776810214,2.1870316925838305,0.03177165579670443
0,Cliente 22,2023-11-22,PACC,VAMO3,34978A,1400,-15010.157339968002,10.721540957120002,0.3397427497324197
0,Cliente 22,2023-11-24,PACC,BOVA11,37317A,1500,-194796.39946995623,133.97014279089584,263.2373941239892
0,Cliente 22,2023-11-24,PACC,CMIG4,33914A,200,-2360.6575994880004,11.803287997440002,0.8732982446972927
565290,Cliente 22,2023-11-24,PACC,CMIG4,33915A,700,-7410.658203648,10.58665457664,
0,Cliente 22,2023-11-27,PACC,BOVA11,37319A,2100,-291491.45251659624,137.11096563330102,105.17587067681397
0,Cliente 22,2023-11-27,PACC,BOVA11,37320A,11000,-1424662.104082363,128.85890216309457,119.52381896267562
0,Cliente 22,2023-11-28,PACC,BHIA3,24466A,3000,-1853.1382481824003,0.6268850770933334,0.0007176680127328499
0,Cliente 22,2023-11-28,PACC,BHIA3,24467A,1900,-1144.780837408,0.5899986446186668,0.0044638007119824135
0,Cliente 22,2023-11-28,PACC,CURY3,10544A,1000,-17087.99333125,17.087993331249997,0.29229638223644255
0,Cliente 22,2023-11-28,PACC,CURY3,10545A,900,-15541.8624125,17.947334602678573,2.984014369703613
0,Cliente 22,2023-11-29,PACC,B3SA3,410A,14800,-209855.79944060472,14.075408666904057,1.6042150573829885
0,Cliente 22,2023-11-29,PACC,B3SA3,411A,3200,-45338.78319598186,14.233163556174217,1.171420652828989
0,Cliente 22,2023-11-29,PACC,IRBR3,37321A,1300,-76566.884234935,55.45459636255001,32.56978492160409
0,Cliente 22,2023-11-29,PACC,ITSA4,4343A,6400,-73066.31650914045,11.409450219759592,0.2826142525728036
0,Cliente 22,2023-11-29,PACC,ITSA4,4344A,2100,-23292.622838802206,11.228711994763488,1.2721603906236527
0,Cliente 22,2023-11-29,PACC,ITUB4,37943A,2200,-78605.42660712,35.068406393536954,4.6635895057308145
565614,Cliente 22,2023-11-29,PACC,PETR4,15338A,300,-13549.379496192001,45.16459832064,
0,Cliente 22,2023-11-29,PACC,PETR4,15339A,1600,-66507.03613678401,40.30382964778667,18.881620486018093
0,Cliente 22,2023-11-29,PACC,PRIO3,10546A,13400,-620301.67,46.288065995835325,0.0004928465725064917
0,Cliente 22,2023-11-29,PACC,PRIO3,10547A,10500,-493933.2023184395,48.50994413778418,13.862910905756848
0,Cliente 22,2023-11-29,PACC,VIVT3,17146A,400,-22811.19395986,59.242306524,39.225762048512216
0,Cliente 22,2023-11-29,PACC,VIVT3,17147A,900,-55259.682939360006,61.69883567122501,1.6112418462471965
0,Cliente 22,2023-11-30,PACC,ENJU3,5899A,11500,-19953.4522639493,1.6962440770554288,0.02085883200604019
0,Cliente 22,2023-11-30,PACC,ENJU3,5900A,3100,-4939.359961818729,1.6249289643435103,0.020903069545370963
0,Cliente 22,2023-11-30,PACC,RAIZ4,34499A,900,-3777.6520347650003,4.270455674887501,0.034592992932044445
0,Cliente 22,2023-11-30,PACC,RAIZ4,34500A,3000,-12117.12002521475,4.0070348130574995,0.07580144079169797
0,Cliente 22,2023-11-30,PACC,SEQL3,33916A,17400,-8599.14684031005,0.4905215371454428,0.001747465359013788
0,Cliente 22,2023-11-30,PACC,SEQL3,33917A,5800,-2919.7381064590495,0.4911538975759643,0.002388645260673072
565879,Cliente 22,2023-11-30,PACC,VALE3,943A,100,-7463.75371298857,74.6375371298857,
565879,Cliente 22,2023-11-30,PACC,VALE3,944A,100,-7463.75371298857,74.6375371298857,
565879,Cliente 22,2023-11-30,PACC,VALE3,945A,100,-7463.75371298857,74.6375371298857,
565879,Cliente 22,2023-11-30,PACC,VALE3,946A,100,-7463.75371298857,74.6375371298857,
0,Cliente 22,2023-11-30,PACC,VALE3,948A,700,-52691.60554373143,75.16389859633095,1.182000059183595
0,Cliente 22,2023-12-01,PACC,MGLU3,37944A,7600,-15580.8830645412,2.057298608200706,0.036122956829300834
0,Cliente 22,2023-12-01,PACC,MGLU3,37945A,2300,-4838.3383990396,2.1434763459977777,0.03014239731497931
0,Cliente 22,2023-12-05,PACC,BOVA11,37323A,1600,-200439.3822072,125.27461387950001,18.831099561322304
0,Cliente 22,2023-12-05,PACC,BOVA11,37324A,6400,-812337.2647066044,130.2997138571386,161.32004195418375
0,Cliente 22,2023-12-05,PACC,BOVA11,37325A,1700,-224404.35659412574,132.64855489034778,189.9452774333469
565953,Cliente 22,2023-12-05,PACC,BOVA11,37326A,200,-25721.520658493067,128.60760329246534,
0,Cliente 22,2023-12-06,PACC,JBSS3,7617A,1000,-22665.106636326003,23.756272966140003,4.871005628081738
0,Cliente 22,2023-12-06,PACC,JBSS3,7618A,900,-23210.317789686,25.724394249120003,0.07569412754191582
566031,Cliente 22,2023-12-06,PACC,RRRP3,34824A,200,-5423.82,27.1191,
566037,Cliente 22,2023-12-06,PACC,RRRP3,34825A,100,-2657.0944909866666,26.570944909866665,
566037,Cliente 22,2023-12-06,PACC,RRRP3,34827A,100,-2657.0944909866666,26.570944909866665,
0,Cliente 22,2023-12-07,PACC,BEEF3,10548A,1900,-16361.170710023998,8.58406023524,0.2787104894816542
0,Cliente 22,2023-12-07,PACC,RRRP3,34828A,8200,-221140.94999999998,26.94409479032948,0.0036401100235084363
566115,Cliente 22,2023-12-07,PACC,RRRP3,34829A,1700,-45711.39,26.88905294117647,
0,Cliente 22,2023-12-07,PACC,RRRP3,34830A,1600,-42994.42999999999,26.892347619047616,0.015442907414966001
0,Cliente 22,2023-12-07,PACC,RRRP3,34831A,1900,-51358.58745376356,27.56252010499714,0.907116041489313
566132,Cliente 22,2023-12-07,PACC,RRRP3,34832A,100,-2647.017995928082,26.470179959280824,
566132,Cliente 22,2023-12-07,PACC,RRRP3,34833A,100,-2647.017995928082,26.470179959280824,
566123,Cliente 22,2023-12-07,PACC,RRRP3,34835A,600,-17752.185620388496,29.586976033980825,
0,Cliente 22,2023-12-07,PACC,WEGE3,4345A,500,-20021.535275169997,40.53197265975,1.327918181030825
0,Cliente 22,2023-12-08,PACC,PRIO3,10550A,500,-21410.34,42.844575000000006,0.0031720612499995045
566204,Cliente 22,2023-12-08,PACC,PRIO3,10552A,100,-4172.630081249999,41.72630081249999,
0,Cliente 22,2023-12-08,PACC,PRIO3,10553A,400,-17139.83,42.849575,0.006044501249999755
566247,Cliente 22,2023-12-11,PACC,RRRP3,34837A,100,-2540.4257610850004,25.404257610850003,
0,Cliente 22,2023-12-12,PACC,BHIA3,24468A,3400,-1879.8924821949,0.5458088659815,0.0016239633512946943
0,Cliente 22,2023-12-12,PACC,BHIA3,24469A,6500,-3329.3536269246,0.51033675336525,0.0015890780364763444
0,Cliente 22,2023-12-12,PACC,ITSA4,4347A,3100,-33905.17299820704,10.85996098826861,1.2347160859614177
0,Cliente 22,2023-12-12,PACC,ITSA4,4348A,14400,-159550.5279767403,11.111811003757849,0.7386253369055935
566379,Cliente 22,2023-12-13,PACC,EZTC3,5901A,200,-3952.40509224,19.7620254612,
566379,Cliente 22,2023-12-13,PACC,EZTC3,5902A,200,-3952.40509224,19.7620254612,
0,Cliente 22,2023-12-13,PACC,HYPE3,15341A,600,-22615.283149257142,37.27255978965714,3.1688345351486005
0,Cliente 22,2023-12-13,PACC,KEPL3,34979A,1900,-23211.105761767496,12.295653167216665,0.3612318708518947
0,Cliente 22,2023-12-13,PACC,KEPL3,34980A,2000,-24140.965522142502,12.071427810105998,0.2596522100632304
0,Cliente 22,2023-12-13,PACC,LWSA3,10554A,16900,-102989.64860874177,6.036389492727745,0.25661783840470975
0,Cliente 22,2023-12-13,PACC,LWSA3,10555A,2700,-15608.420918187188,6.0124966480125,0.3651801370313583
566548,Cliente 22,2023-12-13,PACC,PRIO3,10556A,800,-34737.755723328,43.42219465416,
566547,Cliente 22,2023-12-13,PACC,PRIO3,10557A,100,-4518.051290697,45.18051290697,
566595,Cliente 22,2023-12-13,PACC,VALE3,949A,100,-7871.165369221,78.71165369221,
566590,Cliente 22,2023-12-13,PACC,VALE3,950A,800,-69952.13830691199,87.44017288363999,
0,Cliente 22,2023-12-14,PACC,AMBP3,15344A,1400,-23958.885642785885,17.18002515865098,0.12541464977560096
566639,Cliente 22,2023-12-14,PACC,AMBP3,15345A,200,-4077.5630508541176,20.38781525427059,
566671,Cliente 22,2023-12-14,PACC,BEEF3,10558A,200,-1715.2342981249997,8.576171490624999,
0,Cliente 22,2023-12-14,PACC,BEEF3,10559A,3000,-22997.066614375,8.103239956874999,0.4913741505906926
566679,Cliente 22,2023-12-14,PACC,BEEF3,10560A,100,-716.5441203125,7.165441203125,
0,Cliente 22,2023-12-14,PACC,BEEF3,10561A,1800,-15574.444578125,8.633022776041667,0.07783826324364038
0,Cliente 22,2023-12-14,PACC,BEEF3,10562A,4000,-30122.6174759375,7.441383275378787,0.06033629962986673
0,Cliente 22,2023-12-14,PACC,BEEF3,10563A,600,-4481.6445403125,7.7181350828125,0.2783941966304312
0,Cliente 22,2023-12-14,PACC,BMGB4,15342A,2900,-9160.973598074834,3.1782050146783334,0.05155979975065678
0,Cliente 22,2023-12-14,PACC,BMGB4,15343A,3000,-9561.304034027333,3.1710403194443333,0.10066655436664419
0,Cliente 22,2023-12-14,PACC,CMIG4,33918A,2400,-27846.104830119,11.391198271131666,0.4079683562832206
566754,Cliente 22,2023-12-14,PACC,CMIG4,33919A,500,-6055.435980689999,12.110871961379999,
0,Cliente 22,2023-12-14,PACC,CSAN3,34983A,1400,-27529.363123565625,19.55446866065625,0.2146386959104866
566795,Cliente 22,2023-12-14,PACC,CSAN3,34984A,100,-1886.9822825624997,18.869822825624997,
0,Cliente 22,2023-12-14,PACC,JHSF3,3809A,5900,-30102.869340578,5.120201890013056,0.09594069266738411
0,Cliente 22,2023-12-14,PACC,STBP3,22865A,2400,-23320.878266685726,9.770889554411145,0.7778301451763245
0,Cliente 22,2023-12-14,PACC,STBP3,22866A,10600,-103617.10684066496,9.823794610058355,0.6278488566208753
0,Cliente 22,2023-12-14,PACC,VAMO3,34982A,2900,-31587.831512874,10.782148425836667,0.7896406555718077
0,Cliente 22,2023-12-14,PACC,VIVA3,24433A,400,-14331.145952426665,35.82786488106666,12.071387361685005
566962,Cliente 22,2023-12-14,PACC,VIVA3,24434A,400,-12221.324824035555,30.55331206008889,
567009,Cliente 22,2023-12-14,PACC,WEGE3,4349A,100,-4147.006942446001,41.47006942446001,
0,Cliente 22,2023-12-14,PACC,WEGE3,4350A,800,-27848.867725012,34.857692017800005,0.06951187677613432
0,Cliente 22,2023-12-15,PACC,AMAR3,4351A,6600,-26552.466604695626,3.9736099081507814,0.11530485195115947
0,Cliente 22,2023-12-15,PACC,AMAR3,4352A,12800,-53982.389419420004,4.1406124870435415,0.10981815501099255
567085,Cliente 22,2023-12-15,PACC,KEPL3,34985A,1900,-21591.17,11.363773684210525,
567136,Cliente 22,2023-12-15,PACC,RENT3,4353A,700,-42322.919183748,60.46131311964,
567144,Cliente 22,2023-12-15,PACC,RENT3,4354A,200,-13974.289612688002,69.87144806344001,
0,Cliente 22,2023-12-15,PACC,SEQL3,33920A,22600,-10631.870297737401,0.4719097984030613,0.0015601158132086009
567233,Cliente 22,2023-12-18,PACC,BOVA11,37328A,250,-31875.8,127.50319999999999,
0,Cliente 22,2023-12-18,PACC,BOVA11,37330A,220,-29593.99928018597,135.29069640092985,144.42168824475215
0,Cliente 22,2023-12-18,PACC,COGN3,5903A,1300,-4380.2346934533325,3.354016912033333,0.008900188308631905
0,Cliente 22,2023-12-18,PACC,COGN3,5904A,2200,-7982.557735163333,3.6774100003099996,0.2000492557694636
0,Cliente 22,2023-12-18,PACC,RRRP3,34838A,1600,-43531.122414959995,27.652023433799997,1.5485472795240522
567329,Cliente 22,2023-12-18,PACC,RRRP3,34839A,300,-8044.235480099999,26.814118266999998,
0,Cliente 22,2023-12-19,PACC,RRRP3,34840A,400,-10085.492887533333,25.712154812555553,1.987400655462299
0,Cliente 22,2023-12-19,PACC,RRRP3,34841A,400,-12196.165762710001,28.786499827394447,23.226599150604965
0,Cliente 22,2023-12-19,PACC,TAEE11,34987A,400,-15947.298124158335,39.55358449952778,6.163273582177761
567419,Cliente 22,2023-12-19,PACC,TAEE11,34988A,100,-3999.9308392166668,39.99930839216667,
0,Cliente 22,2023-12-19,PACC,VAMO3,34989A,1500,-15400.707889297497,10.641384689008332,0.9237860824017973
567443,Cliente 22,2023-12-19,PACC,VAMO3,34990A,400,-4211.155881569999,10.527889703924998,
0,Cliente 22,2023-12-19,PACC,WEGE3,4355A,400,-14745.465678166667,36.86366419541667,3.6574951706408236
567484,Cliente 22,2023-12-19,PACC,WEGE3,4356A,100,-3521.0939921666663,35.210939921666665,
0,Cliente 22,2023-12-20,PACC,PLPL3,33495A,1500,-17154.84271516,11.392360405357199,0.03463148456762691
0,Cliente 22,2023-12-20,PACC,PLPL3,33496A,600,-7182.4938187970465,12.670922106477272,1.4752088993078492
0,Cliente 22,2023-12-20,PACC,PLPL3,33497A,1300,-16260.116840167502,12.590600224090911,0.925070630237089
567536,Cliente 22,2023-12-20,PACC,PLPL3,33498A,800,-10346.300766621818,12.932875958277274,
0,Cliente 22,2023-12-20,PACC,TTEN3,24890A,1100,-14313.809880673914,12.554444404094204,1.1799956768668731
0,Cliente 22,2023-12-20,PACC,TTEN3,24891A,1100,-12609.975763223914,11.710910293253624,0.7966020552925202
0,Cliente 22,2023-12-20,PACC,TTEN3,24892A,2200,-25615.126807530436,11.760352086094203,1.2922803541499701
0,Cliente 22,2023-12-21,PACC,BBAS3,4357A,1400,-77243.05320737501,56.32808117809559,24.11731510797395
0,Cliente 22,2023-12-21,PACC,BBAS3,4358A,1900,-119264.39248544589,62.88699873703162,1.9720849803750002
0,Cliente 22,2023-12-22,PACC,IRBR3,37331A,2000,-96099.55255949599,49.36653501726666,12.386311405083726
0,Cliente 22,2023-12-22,PACC,IRBR3,37332A,900,-42427.40335312,49.68656880741333,22.48879959539232
0,Cliente 22,2023-12-22,PACC,SEQL3,33922A,18700,-7950.433293502614,0.4267202184213303,0.0012936019396934454
0,Cliente 22,2023-12-26,PACC,CURY3,10564A,900,-16208.72759198,17.971692161500002,0.2339915702166332
0,Cliente 22,2023-12-26,PACC,CURY3,10565A,1000,-20111.799641780002,19.4923593711,4.7963281117514045
0,Cliente 22,2023-12-26,PACC,MTRE3,10566A,2000,-12887.502526922664,6.410384740595554,0.6320103885435342
0,Cliente 22,2023-12-26,PACC,MTRE3,10567A,900,-5360.565697133334,6.389984468973333,0.6221552250136227
0,Cliente 23,2023-09-28,XPIN,AURE3,17792A,1100,-17262.231381499998,15.982844367333332,0.8135645289573012
0,Cliente 23,2023-09-28,XPIN,AURE3,17793A,900,-12676.213914519998,14.646306567766665,5.677596219454181
567850,Cliente 23,2023-09-28,XPIN,BHIA3,16269A,200,-131.422365144,0.65711182572,
0,Cliente 23,2023-09-28,XPIN,BHIA3,16270A,14700,-10205.419234521602,0.6932137927007272,0.0026134650234333665
567875,Cliente 23,2023-09-28,XPIN,BOVA11,6657A,5,-555.0,111.0,
567875,Cliente 23,2023-09-28,XPIN,BOVA11,6659A,5,-555.0,111.0,
0,Cliente 23,2023-09-28,XPIN,CEAB3,20887A,1500,-7545.106045171502,5.0189955811016675,0.002093417796191388
0,Cliente 23,2023-09-28,XPIN,CEAB3,20888A,400,-2369.6263783660006,5.965167737230001,0.013514857994414492
567965,Cliente 23,2023-09-28,XPIN,GFSA3,32943A,700,-2950.45733843,4.2149390549,
0,Cliente 23,2023-09-28,XPIN,GFSA3,32944A,1200,-5065.2591717,4.222041295753333,0.0004400846051190583
0,Cliente 23,2023-09-28,XPIN,GGBR4,6660A,7000,-170621.66,24.3766655,4.999000050000535e-05
0,Cliente 23,2023-09-28,XPIN,GGBR4,6661A,5100,-123849.91035910188,24.551504219602954,2.784275897034345
0,Cliente 23,2023-09-28,XPIN,LREN3,41131A,2500,-33169.39851887932,13.547536240454107,1.518024483334502
0,Cliente 23,2023-09-28,XPIN,LREN3,41132A,3400,-48867.60371392881,14.507760237460337,1.8597577267968735
0,Cliente 23,2023-09-28,XPIN,LREN3,41133A,1300,-17438.53745558305,13.374643631930507,0.49862679735693627
0,Cliente 23,2023-09-28,XPIN,LREN3,41134A,2500,-35060.84226547118,14.059729534250847,0.7553335735942069
0,Cliente 23,2023-09-28,XPIN,LREN3,41135A,2600,-39333.25377182915,14.89508818431789,1.0732626855235667
568042,Cliente 23,2023-09-28,XPIN,LREN3,41136A,3800,-50792.35,13.366407894736842,
0,Cliente 23,2023-09-28,XPIN,LREN3,41137A,1200,-15321.841580558643,12.973189425446327,1.927652809379214
0,Cliente 23,2023-09-28,XPIN,MRFG3,32257A,7200,-54288.867771281,7.40218343293,0.4805855228767476
568100,Cliente 23,2023-09-28,XPIN,MRFG3,32258A,700,-5391.37952478125,7.701970749687501,
568130,Cliente 23,2023-09-28,XPIN,PETR4,23422A,200,-6861.28,34.3064,
0,Cliente 23,2023-09-28,XPIN,PTBL3,30483A,1500,-8257.958797409998,5.499429734483999,0.015538009111168975
0,Cliente 23,2023-09-28,XPIN,PTBL3,30484A,900,-5842.684064901599,6.45818155731,0.1838685248644921
568231,Cliente 23,2023-09-28,XPIN,RECV3,19805A,200,-4317.14170349,21.585708517449998,
0,Cliente 23,2023-09-28,XPIN,RECV3,19806A,700,-15213.834240894997,21.689546796129996,0.021564776238450524
568308,Cliente 23,2023-09-28,XPIN,SMAL11,39502A,300,-35018.14510472728,116.72715034909092,
568321,Cliente 23,2023-09-28,XPIN,SMAL11,39503A,100,-9626.21683418182,96.2621683418182,
568353,Cliente 23,2023-09-28,XPIN,VALE3,42180A,100,-8014.797255776315,80.14797255776315,
0,Cliente 23,2023-09-28,XPIN,VALE3,42181A,800,-53033.399999999994,66.29175000000001,0.007206001250000745
0,Cliente 23,2023-09-28,XPIN,VALE3,42182A,300,-20683.64788269737,71.74611284618422,141.18249322610683
568348,Cliente 23,2023-09-28,XPIN,VALE3,42183A,500,-33120.87,66.24174000000001,
0,Cliente 23,2023-09-29,XPIN,AERI3,39524A,4800,-4364.002074429201,0.9124481789089334,0.006279481403770204
0,Cliente 23,2023-09-29,XPIN,AERI3,39525A,5100,-4500.500771186,0.8877630602057778,0.005180736979273817
568437,Cliente 23,2023-09-29,XPIN,ALSO3,39526A,600,-16390.100057142856,27.316833428571428,
568472,Cliente 23,2023-09-29,XPIN,AZUL4,32945A,500,-7264.502463195,14.52900492639,
0,Cliente 23,2023-09-29,XPIN,AZUL4,32946A,400,-5876.197424901,14.837455569420001,0.4374651983036419
0,Cliente 23,2023-09-29,XPIN,CASH3,17509A,2000,-14170.534224202001,6.958752667184571,0.3767474519661461
0,Cliente 23,2023-09-29,XPIN,CASH3,17510A,900,-5701.829385244666,6.2978264154116665,0.009131740287409713
0,Cliente 23,2023-09-29,XPIN,COGN3,32263A,1600,-5070.626748413999,3.0911412266325,0.09569291756242115
0,Cliente 23,2023-09-29,XPIN,COGN3,32264A,300,-976.7495169179999,3.232293431715,0.009972920869957866
568595,Cliente 23,2023-09-29,XPIN,DASA3,17687A,400,-4973.776018496001,12.43444004624,
568587,Cliente 23,2023-09-29,XPIN,DASA3,17688A,500,-5857.919234540001,11.715838469080001,
568635,Cliente 23,2023-09-29,XPIN,DXCO3,32261A,500,-4298.238853235,8.596477706469999,
568631,Cliente 23,2023-09-29,XPIN,DXCO3,32262A,400,-3116.992950936,7.79248237734,
568664,Cliente 23,2023-09-29,XPIN,ESPA3,40696A,500,-800.9356345237501,1.6018712690475,
0,Cliente 23,2023-09-29,XPIN,ESPA3,40697A,19500,-32471.558952279902,1.6635791445233252,0.015480062833594448
0,Cliente 23,2023-09-29,XPIN,HBOR3,21381A,2700,-7972.944236276666,2.931965560653333,0.04055371973465516
568720,Cliente 23,2023-09-29,XPIN,HBOR3,21382A,200,-606.1892504333333,3.0309462521666664,
568759,Cliente 23,2023-09-29,XPIN,INTB3,41138A,100,-2233.217432628,22.33217432628,
